"","event_hash","variable","place_hash","name_cleaner_a","name_cleaner_b","rex_match","string_dist_osa"
"16575","f39e1535","V3","dce9c33d744d44ba","wisdoms farm","kangoyo",NA,11
"16576","f39e1535","V7","05617795f95e00c9","wisdoms farm","sasini",NA,10
"16577","f39e1535","V8","5ed42604d5a62662","wisdoms farm","sasin",NA,10
"16578","f3ad55e6","V1","a4de8d2a3171d905","ruguti r","munyi wa kiria",NA,11
"16579","f3ad55e6","V4","2d64f823d2f15cc4","ruguti r","mugirirwa sublocation",NA,16
"16580","f3ad55e6","V7","6c0caf2a945847e9","ruguti r","kamagogo",NA,8
"16581","f3ad55e6","V8","9e21d37207061072","ruguti r","samji",NA,7
"16582","f3afdc89","V1","61b4221aaa932ffc","thara valley","gikomora",NA,11
"16583","f3afdc89","V2","1c63c0285f9bba53","thara valley","muthithi",NA,12
"16584","f3afdc89","V3","f0612d8e5ec61c83","thara valley","ndunyu",NA,12
"16585","f3afdc89","V5","1c0303cf64c0e548","thara valley","gikarmora",NA,10
"16586","f3afdc89","V6","7b89d04d36421c20","thara valley","kiahiti",NA,11
"16587","f3cb408f","V3","7feb42d205b52aa1","baragwi","gichugu",NA,7
"16588","f3cb408f","V5","e5df9525e2a9d293","baragwi","kaboria",NA,6
"16589","f3f26981","V1","0ae4737c1f2679a2","jh randalls farm","nanyuki wastewater plant",NA,19
"16590","f3f26981","V2","3d700b4927672a02","jh randalls farm","laikipia air base secondary school",NA,27
"16591","f3f26981","V3","9f804ee7f255bd19","jh randalls farm","officers mess",NA,14
"16592","f3f26981","V5","06bfe9f57f6d389a","jh randalls farm","nanyuki",NA,14
"16593","f3f26981","V9","831e5232ac506eca","jh randalls farm","nanyuki stadium",NA,13
"16594","f3f26981","V10","91b7d1357dae4830","jh randalls farm","laikipia air base primary school",NA,27
"16595","f3fec543","V1","a5ccf8c30b6e050e","morgen greiville","wiltonside farm",NA,14
"16596","f3fec543","V2","780453aca759b921","morgen greiville","tinggai farm",NA,13
"16597","f3fec543","V3","0ff32b3768613e00","morgen greiville","melewa bend",NA,13
"16598","f3fec543","V4","ae956e7c0ea7370f","morgen greiville","melawa bend",NA,13
"16599","f3fec543","V6","cc259e9ead7b0892","morgen greiville","tingga farm",NA,14
"16600","f4248388","V1","6644eb177fab29a5","location 9","gitugu road",NA,11
"16601","f429e01c","V1","969904596fdf1a29","location 15","kiamutiforest",NA,10
"16602","f429e01c","V2","7fd56e028de7a83f","location 15","kiamuti forest",NA,11
"16603","f429e01c","V5","63ee1d0429172390","location 15","ki sublocation",NA,9
"16604","f429e01c","V6","f9a72b2e7ca4c80f","location 15","kimathe sublocation",NA,14
"16605","f429e01c","V7","d1eb5e066841be15","location 15","kimathi sublocation",NA,14
"16606","f429e01c","V10","df6f56f07e84436e","location 15","ragati",NA,8
"16607","f42faa05","V1","83850f6cb6169a9f","rukui fort hall","wanyaga",NA,14
"16608","f42faa05","V5","ea4b94a9995c6e43","rukui fort hall","kanderendu",NA,13
"16609","f42faa05","V9","444cf4cd2c2fe5ed","rukui fort hall","kariara",NA,12
"16610","f43f0b24","V1","81500e2c495e576a","kikuyu","mugueni",NA,6
"16611","f43f0b24","V2","e69f4dc0701bf59a","kikuyu","thuita sublocation",NA,16
"16612","f43f0b24","V3","4e7baf7d2b07d546","kikuyu","muthithi",NA,8
"16613","f43f0b24","V4","c0967daeb610a7cc","kikuyu","ngunduri",NA,7
"16614","f43f0b24","V7","e42f369065b2e598","kikuyu","nginduri",NA,6
"16615","f446e07a","V1","6c6d9e5ee7434f53","kagio","kagio",1,0
"16616","f446e07a","V7","0caeb0bf5ef8c210","kagio","kithumbu",NA,7
"16617","f45b8a11","V10","801f4b5234cd4f93","nyakianga","rwathiasublocation",NA,14
"16618","f467d2b","V1","f717008658cbf071","kianjogo","ruiru sublocation",NA,14
"16619","f467d2b","V4","87ab1a63e827d47d","kianjogo","kianjege",NA,2
"16620","f467d2b","V7","f7a05a99ba7e91ae","kianjogo","kibingoti",NA,5
"16621","f467d2b","V8","e963ef016986a7e7","kianjogo","nyangio",NA,5
"16622","f467d2b","V10","266707ad260593f2","kianjogo","mururiini",NA,9
"16623","f475b536","V2","c3517a2e618abc0a","ndaragwa","ildarakwa hill",NA,8
"16624","f475b536","V4","cd8889e19e18d856","ndaragwa","ndaragwa hill",NA,5
"16625","f475b536","V5","f8dc077f91f58570","ndaragwa","ildarakwa",NA,3
"16626","f47e55e","V2","5e42b10be61469e5","location 2","mairie sublocation",NA,12
"16627","f47e55e","V3","3bfd3f362f5a78ac","location 2","mairie",NA,8
"16628","f47e55e","V7","954df45b3bf3516d","location 2","mairi",NA,8
"16629","f4a92e48","V1","320b1473d8eac6d2","forest","kathwana",NA,8
"16630","f4a92e48","V2","d821b593f996ea06","forest","kajiampau",NA,9
"16631","f4a92e48","V4","c5fea150035e5dd1","forest","munguniforest",NA,7
"16632","f4a92e48","V5","ee3ebb81e1faba1d","forest","ruguti",NA,6
"16633","f4a92e48","V6","92bfe2925a396c30","forest","thochi",NA,6
"16634","f4a92e48","V7","cd35678df9be47b0","forest","dhoshi",NA,6
"16635","f4a92e48","V8","7c0ce4bdff1608eb","forest","thuchi",NA,6
"16636","f4aa1f59","V1","50af109d2c006d38","nyeri forest","nyeri county",NA,5
"16637","f4aa1f59","V8","3555de214c2200d2","nyeri forest","legacy hostels",NA,11
"16638","f4f47489","V1","d077623b67195c50","oljoro orok","oraimutia farm",NA,12
"16639","f4f47489","V4","c0f65047269f5571","oljoro orok","oraimutia",NA,10
"16640","f4f47489","V6","5600dfde397785ab","oljoro orok","oraimutiafarm",NA,12
"16641","f4f47489","V7","53a9e76fa3095da3","oljoro orok","tay vallich farm",NA,14
"16642","f4f47489","V10","6399e69b0ed60501","oljoro orok","tayvallichfarm",NA,13
"16643","f4f5b43b","V4","6602550c8cb9dd75","magumoni","mukuunisublocation",NA,14
"16644","f500f358","V1","638f513061a489ef","kaimbi loc 10","kiangunyi",NA,11
"16645","f500f358","V2","00e2378639618c15","kaimbi loc 10","weithaga",NA,12
"16646","f500f358","V3","5dc107e789e48b5f","kaimbi loc 10","koimbi",NA,8
"16647","f500f358","V4","04f9092af35141cf","kaimbi loc 10","weithagacoffeenurseries",NA,21
"16648","f500f358","V9","b8b2dfdf682798c8","kaimbi loc 10","weithaga coffee nurseries",NA,21
"16649","f50afcc7","V1","f15713e55225d51e","nakuru","kairimwihoti",NA,11
"16650","f50afcc7","V2","f85f18f2becc2339","nakuru","islandfarm",NA,8
"16651","f50afcc7","V3","5845498241053876","nakuru","githioro",NA,7
"16652","f50afcc7","V4","c79784b8a8467991","nakuru","kiandongoro",NA,9
"16653","f50afcc7","V5","289748c014438539","nakuru","aberdarenationalpark",NA,17
"16654","f50afcc7","V6","5d67a74be4227816","nakuru","island farm",NA,9
"16655","f50afcc7","V8","60f42157c42edcc8","nakuru","thainaroad",NA,8
"16656","f50afcc7","V9","7b2db02e0eea86da","nakuru","gakanga",NA,5
"16657","f50afcc7","V10","ebdb08986cb79f0c","nakuru","kirurumi",NA,5
"16658","f50fca71","V1","bb3d867184b2b392","kairi","kairi",1,0
"16659","f50fca71","V2","5a35be4eda4a9f3a","kairi","nyamathumbi",NA,9
"16660","f50fca71","V3","ab9b102e04bb4828","kairi","karuri sublocation",NA,14
"16661","f50fca71","V9","ca74e54e50c53b01","kairi","karurisublocation",NA,13
"16662","f50fca71","V10","fefbee3964812c6b","kairi","mbare ya mwehia",NA,13
"16663","f535591c","V1","7a5ef798582e8234","kyeni home guard post","kathanjure",NA,17
"16664","f535591c","V3","85a984b27dc4a473","kyeni home guard post","kathungure",NA,16
"16665","f535591c","V4","2460549a1d5dadb5","kyeni home guard post","kyeni sublocation",NA,13
"16666","f535591c","V7","c4ef951ebc478843","kyeni home guard post","gichiche",NA,18
"16667","f535591c","V9","08411d3ba2730ec8","kyeni home guard post","kathanjuri",NA,17
"16668","f539f4cd","V9","8848ac7d63b5ca10","kigumo","kinyona forest guard post",NA,20
"16669","f539f4cd","V10","18f55e9051c89167","kigumo","kinyona track",NA,11
"16670","f56ecac9","V1","e60479543af660d0","londiani maji mazuri","maji mazuri",NA,9
"16671","f56ecac9","V5","098304dc1fcfda82","londiani maji mazuri","mau",NA,17
"16672","f56ecac9","V6","ec7871a9d90dfd5a","londiani maji mazuri","kibokofarm",NA,17
"16673","f56ecac9","V8","505b06edfe70b432","londiani maji mazuri","majimazuri",NA,10
"16674","f56ecac9","V10","c6648a265f1ebc07","londiani maji mazuri","sinedet",NA,18
"16675","f5b093c4","V1","796b82885d7d646e","lamiror","esaigeri",NA,6
"16676","f5b093c4","V5","cf43b51350ef4f95","lamiror","saikeri",NA,5
"16677","f5b093c4","V6","1f2ef2d1b13ac34e","lamiror","st francis of assisi catholic church",NA,32
"16678","f5b093c4","V8","cecc3b4facab3c9e","lamiror","saikeri primary school",NA,18
"16679","f5b093c4","V9","de5faea9f7e4571f","lamiror","nkidong ewaso",NA,12
"16680","f5b093c4","V10","00c628faa49dfaf0","lamiror","kedong",NA,7
"16681","f5cf6bbb","V1","231724eec5714905","lamuria","karameno",NA,7
"16682","f5cf6bbb","V3","f3c6040059abde5b","lamuria","lamuria",1,0
"16683","f5cf6bbb","V4","7d121161993eb7de","lamuria","lamuria farm",NA,5
"16684","f5cf6bbb","V8","b45dc65061e11f7a","lamuria","ol orok lughunya",NA,13
"16685","f5db9063","V1","a6d054cb94e51ad0","rumuruti","lariaksettlement",NA,14
"16686","f5db9063","V2","141da0d98f67fb24","rumuruti","muhotetu",NA,6
"16687","f5db9063","V6","8aa355aa73bcf0a5","rumuruti","lariak settlement",NA,15
"16688","f5db9063","V8","91673ebde16b7d64","rumuruti","muhutetu",NA,5
"16689","f5db9063","V10","320bb7abbfc3bdb6","rumuruti","lariak forest reserve",NA,18
"16690","f5ef4d08","V1","542e570a28f5a2b5","locations 9 and 10","gitugu",NA,17
"16691","f5ef4d08","V7","9dd0ab69b050c04f","locations 9 and 10","rwathia",NA,15
"16692","f5ef4d08","V9","597f69c858fe3466","locations 9 and 10","kanvenyeni",NA,15
"16693","f62a65ff","V3","677e5b10c212e365","settled area","wanjii",NA,12
"16694","f62a65ff","V6","cd64c299e419e342","settled area","maragwa river",NA,11
"16695","f62a65ff","V7","0fc9c9f90395a07d","settled area","wanjii hydroelectric power station",NA,29
"16696","f62a65ff","V8","7f4f7dd3a9cbeb7b","settled area","wanjii power station",NA,17
"16697","f62a65ff","V9","51391abe4ffa90e9","settled area","kithangi",NA,10
"16698","f62a65ff","V10","fe263e2b2d4e1fa8","settled area","githanji",NA,10
"16699","f6531c1c","V1","3f665af0db89d79b","moirs farm","witeithie",NA,9
"16700","f6531c1c","V2","86a5148c993c5742","moirs farm","thika road",NA,8
"16701","f6531c1c","V5","e5d964b62cfa98df","moirs farm","mboonilocation",NA,11
"16702","f6531c1c","V6","2e16be6883d02f2d","moirs farm","mataaforest",NA,9
"16703","f6531c1c","V7","59b35367afa52717","moirs farm","kithungo",NA,9
"16704","f6531c1c","V8","582c22e5c1b0fabb","moirs farm","thikaroad",NA,8
"16705","f6531c1c","V9","e4f954a1f385a9a0","moirs farm","nzukiniestate",NA,11
"16706","f6531c1c","V10","1ebfce057c2a0048","moirs farm","makila",NA,8
"16707","f667a254","V1","806d86aeda86cdfe","gatura","mariaini",NA,7
"16708","f667a254","V4","2b66007a6bb1c2ab","gatura","mbugiti sublocation",NA,15
"16709","f667a254","V5","fa3a304cf9ae52c7","gatura","kiarutara sublocation",NA,17
"16710","f667a254","V6","bc31e4946682717b","gatura","mbogiti sublocation",NA,15
"16711","f667a254","V7","d64365017d588d39","gatura","kiarutara",NA,5
"16712","f68734fa","V5","cebfc011d43fa202","mwerua","githagoya",NA,8
"16713","f68734fa","V9","4d220a01d30a499a","mwerua","gacharu",NA,6
"16714","f68a121c","V1","58d357bc17463341","location 5","gacharaigu",NA,9
"16715","f68a121c","V3","cb0bc73ce76919b5","location 5","mukangu sublocation",NA,13
"16716","f68a121c","V4","b36b9309e4b99ea8","location 5","mukangu",NA,8
"16717","f68a121c","V5","763110aaf78c94ee","location 5","kahuhia",NA,9
"16718","f68efacf","V1","7983361701bfa017","ssmith","supukolooltian",NA,12
"16719","f68efacf","V2","b7c48858ca41c4c2","ssmith","gathanji",NA,8
"16720","f68efacf","V4","bda2099ce62ed956","ssmith","tandamara",NA,8
"16721","f68efacf","V6","fb3dfdb72bf8ddfc","ssmith","gilgil",NA,6
"16722","f68efacf","V7","a887f7af88a498dc","ssmith","tighnabruaich estate",NA,18
"16723","f68efacf","V8","ab54ff1b44bd8c24","ssmith","oleolondofarm",NA,13
"16724","f68efacf","V9","8c29fcd2ae049966","ssmith","ngano",NA,6
"16725","f69474d","V1","4b9c5e35ce657ae5","mutira","kombuini",NA,6
"16726","f69474d","V3","d703d625f1431e1e","mutira","kangai",NA,6
"16727","f69474d","V9","c68a470f87cb4c9b","mutira","gatondo",NA,6
"16728","f69d3440","V1","e4039e7d4d1f94bb","kathukeini","kathukeini",1,0
"16729","f69d3440","V2","4260d13c79dfd115","kathukeini","kathukeni",NA,1
"16730","f69d3440","V3","927fb83be36acf17","kathukeini","gathukiini",NA,2
"16731","f6a3ede0","V1","c875686d0d1f51a1","kiambura school","karaihu",NA,10
"16732","f6a3ede0","V3","e8049a72df86912a","kiambura school","githakwa",NA,13
"16733","f6a3ede0","V5","88bd14fe686a73ee","kiambura school","hathaini",NA,13
"16734","f6a3ede0","V7","c2c84baf909e27f0","kiambura school","gathaini",NA,13
"16735","f6a3ede0","V10","557db6d1472d1db6","kiambura school","giathaini",NA,12
"16736","f6c7ea7f","V1","43bf42546bbd859d","embu","ena river",NA,8
"16737","f6c7ea7f","V2","a892ca26194298bf","embu","kanyuambora",NA,9
"16738","f6c7ea7f","V3","2974128a18fdf7f2","embu","kanywambora",NA,9
"16739","f6c8a9bd","V2","50535568bb26dcb1","embu","chieni",NA,6
"16740","f6c8a9bd","V4","0513468f6a40a512","embu","thego",NA,5
"16741","f6c8a9bd","V6","146713bb16e5433f","embu","gatunganga",NA,9
"16742","f6c8a9bd","V9","f4781d394ffd40f6","embu","nairobi",NA,6
"16743","f6eb2cf","V1","47a351a1c3c0f637","karumendi","karumandi",NA,1
"16744","f6eb2cf","V2","3f5474d4275753f5","karumendi","gatumbi",NA,5
"16745","f6edc7b6","V1","2a125a44f7f33462","joubert","lorsirkon",NA,7
"16746","f6edc7b6","V2","0bcc525f36dba0a8","joubert","lesirko",NA,7
"16747","f6edc7b6","V5","16bcd3c0755d9ccf","joubert","lesirko settlement",NA,15
"16748","f6edc7b6","V7","aedcbd7d6a46ac1f","joubert","lesirkosettlement",NA,14
"16749","f6edc7b6","V8","762b0b27e6df4855","joubert","kilimangai farm",NA,14
"16750","f6edc7b6","V9","f6a3c87b11051607","joubert","lorsirkon farm",NA,12
"16751","f70ce653","V9","2f00a1e89e8fed2f","fort hall","kataluni",NA,8
"16752","f70ce653","V10","b40b783781736d10","fort hall","kithambioni",NA,10
"16753","f70e9b36","V1","2ed4aeff1eea0881","van wyks farm","northerngrazingarea",NA,16
"16754","f70e9b36","V2","ad321cdef0a5dbc2","van wyks farm","athitini",NA,12
"16755","f70e9b36","V3","24e46b9e3e830b0d","van wyks farm","lubwa",NA,11
"16756","f70e9b36","V4","a79a5b222d956bab","van wyks farm","mukoiru",NA,11
"16757","f70e9b36","V5","00278b87b57f3da5","van wyks farm","enagum",NA,11
"16758","f70e9b36","V7","1839f4be1c414de0","van wyks farm","nagum",NA,11
"16759","f733a0b6","V1","365d46c26fed0ce2","location 20","mairitrack",NA,10
"16760","f733a0b6","V2","b10fb44e50a524de","location 20","mairi track",NA,11
"16761","f733a0b6","V5","8bea40921cd5f0e2","location 20","gatare",NA,9
"16762","f733a0b6","V7","0172f152227053ec","location 20","irati",NA,8
"16763","f733a0b6","V8","d1bd89ab60c279f0","location 20","gatareforeststation",NA,16
"16764","f73d20e0","V1","bc7ae98c901074a8","location 19","kiawambogo sublocation",NA,17
"16765","f73d20e0","V4","ee9c2bc04df1d95f","location 19","kiawambogo",NA,10
"16766","f757fabc","V1","a1220f925876a9a1","mwimbi hll","kierra",NA,9
"16767","f757fabc","V2","bdbf9dd0f0e22f01","mwimbi hll","kiera",NA,9
"16768","f757fabc","V9","b21ce7e971618139","mwimbi hll","magutuni",NA,9
"16769","f7690e25","V1","977ca38bc53e329d","airfield camp","waste water collection",NA,18
"16770","f7690e25","V2","6afb0874527571c8","airfield camp","ilaingok",NA,11
"16771","f7690e25","V3","6ca122a09015e01a","airfield camp","ilngwesisection",NA,13
"16772","f7690e25","V4","fab6db954b6170cd","airfield camp","marura",NA,11
"16773","f7690e25","V6","5e8702620a1aaebf","airfield camp","loltimi doinyo",NA,12
"16774","f7690e25","V7","204d550ee33a3702","airfield camp","oltulili",NA,12
"16775","f7690e25","V8","e69c1002ce7c5e5a","airfield camp","upepo stadium",NA,13
"16776","f7690e25","V9","329e4f1d3b5df845","airfield camp","lolboibor",NA,12
"16777","f7690e25","V10","f8f16e40529c87da","airfield camp","nanyuki",NA,13
"16778","f793cea9","V1","fbedad0ab364ab36","kongatia","oltulili",NA,7
"16779","f793cea9","V2","cf636b3e05db1bfd","kongatia","ontulili",NA,6
"16780","f793cea9","V5","354e5c8573e664c9","kongatia","kongaita",NA,1
"16781","f793cea9","V6","fe98fbc6aa9fdc0e","kongatia","kangaita",NA,2
"16782","f7bfff53","V1","74f18a4d5ed37c7a","karugoya","kanyei",NA,6
"16783","f7bfff53","V3","b7d29ba8e4b92561","karugoya","ngarusublocation",NA,11
"16784","f7bfff53","V4","325740f0987898dc","karugoya","kyanjege",NA,7
"16785","f7bfff53","V5","0a8c94fd4c433a72","karugoya","njegakiamwenja road",NA,16
"16786","f7bfff53","V6","8150f54ff516710d","karugoya","ngaru sublocation",NA,12
"16787","f7d97a88","V1","dfc6f770e18102ec","aguthi loc","kachima",NA,8
"16788","f7d97a88","V2","7fd168bc57e06b2f","aguthi loc","gachima",NA,7
"16789","f7d97a88","V5","80cdd305c1f54cf3","aguthi loc","gacima",NA,8
"16790","f7d97a88","V9","d4dc07927fa3a705","aguthi loc","gichira",NA,7
"16791","f7d99b8d","V1","f29094c248a38d66","gilgil","kipipiri forest",NA,13
"16792","f7d99b8d","V2","15cc83a6d8c4e9fb","gilgil","kipipyare forest",NA,15
"16793","f7d99b8d","V4","dcb56b50cc8c01e0","gilgil","kiambogo",NA,7
"16794","f7d99b8d","V5","049579daebdb2ff9","gilgil","kipipiriforest",NA,12
"16795","f7d99b8d","V6","4eaad9ee8a2ba368","gilgil","kipipiri",NA,6
"16796","f7d99b8d","V8","a65dcd1ddab01fcf","gilgil","kipipyare",NA,8
"16797","f7d99b8d","V10","cf960b6ae803d4ab","gilgil","mount kipipiri",NA,12
"16798","f7dcbdc3","V1","be06bf8c613f41c1","marula","malewa",NA,3
"16799","f7dcbdc3","V2","420f2b7e1c1ae57c","marula","gilgil",NA,6
"16800","f7dcbdc3","V3","d261fdeb33bacb93","marula","khirgil",NA,6
"16801","f7dcbdc3","V4","983bf495b12141ae","marula","kilgil",NA,6
"16802","f7f408e2","V1","8f45091f975262b3","mutoho valley","kagurumo",NA,13
"16803","f7f408e2","V2","570097b27a228c47","mutoho valley","kagarumo",NA,12
"16804","f7f408e2","V3","ea1163cb06dc85eb","mutoho valley","ruanganga",NA,11
"16805","f7f408e2","V5","288d73418d6aa104","mutoho valley","muthithi",NA,9
"16806","f7f408e2","V7","463472de116366bc","mutoho valley","gikarangu sublocation",NA,19
"16807","f7f408e2","V10","10ec740ae918f9ca","mutoho valley","gikarangu ruanganga sublocation",NA,28
"16808","f8274407","V1","fb7d5d6102a0a986","location 9","githiga",NA,9
"16809","f8523ee5","V1","0dbed0ab4b320242","ol pejeta estate","mutara",NA,13
"16810","f8523ee5","V3","3b7197106a855a97","ol pejeta estate","ngorare ranch",NA,14
"16811","f8523ee5","V5","1e97a4cd7dea30a7","ol pejeta estate","naboro farm",NA,14
"16812","f8523ee5","V7","f1fa9322e8b4ad40","ol pejeta estate","naborofarm",NA,15
"16813","f8523ee5","V8","c4f00d23fa4d9d21","ol pejeta estate","molosplains",NA,13
"16814","f8523ee5","V10","988b8fdb9d8d0943","ol pejeta estate","suguroi",NA,16
"16815","f859fad0","V4","b74a44e5bd1d9f49","location 1","kiarwara",NA,9
"16816","f8829a36","V7","dbcc0a7358353427","location 12","iawambogo",NA,9
"16817","f8829a36","V9","bc7ae98c901074a8","location 12","kiawambogo sublocation",NA,17
"16818","f8843670","V1","07943617540de040","kamburu","north gathangari location",NA,23
"16819","f8843670","V2","780a2b44a64b5b84","kamburu","north githunguri location",NA,23
"16820","f8843670","V4","de17491b1b2697ff","kamburu","kamburu",1,0
"16821","f8843670","V7","4aefbf0365876dc6","kamburu","runguri",NA,5
"16822","f8843670","V8","91b1fa531ebf7549","kamburu","gitindoi",NA,8
"16823","f8843670","V9","5a8df7858597d09e","kamburu","gatamaiyu location",NA,15
"16824","f8b071e3","V1","20a919f2f2f05758","gekondi","gekondi",1,0
"16825","f8b071e3","V2","68c23b4f1c299942","gekondi","gathukemundu",NA,8
"16826","f8b071e3","V5","6e103f24cf33d155","gekondi","gakuo",NA,5
"16827","f8b071e3","V7","2a381e79218d9ddf","gekondi","gathukimundu",NA,8
"16828","f8b071e3","V10","6cecb7b7162c7d62","gekondi","gikondi",NA,1
"16829","f8c1955b","V1","e8006b95955f06b4","location 14","wathundura",NA,9
"16830","f8c1955b","V2","74e630033f4df68b","location 14","mutitu",NA,9
"16831","f8c1955b","V3","451327ea062eb0de","location 14","mutito",NA,9
"16832","f8c1955b","V5","1b0cd3ac1893ba88","location 14","karindi sublocation",NA,14
"16833","f8d713a3","V1","2c7bd32ec7bc01d2","hoppens farm mweiga","the ark",NA,15
"16834","f8d713a3","V2","d9429242ead8aa82","hoppens farm mweiga","kamatongu",NA,16
"16835","f8d713a3","V4","b5e02eba767da102","hoppens farm mweiga","githinguri",NA,16
"16836","f8d713a3","V5","488f24d9967f6500","hoppens farm mweiga","githunguri",NA,16
"16837","f8d713a3","V8","176a5004c194070e","hoppens farm mweiga","samaki farm",NA,14
"16838","f8d713a3","V10","aa771e91202d66cb","hoppens farm mweiga","mitero",NA,17
"16839","f8eb6e95","V1","7991ce3c7f9eeb61","near the village of thura","thimangiri",NA,20
"16840","f8eb6e95","V2","6ded5cea2ade57cc","near the village of thura","thura",NA,20
